HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans
3VJ4PFXFK7M50ZL1TWGGPE3ZT1HUAV,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3GDTJDAPVZQBRNL7DYAIRXC0KF88M1,worker_461,Submitted,Tue Jan 24 07:04:54 PST 2023,Tue Jan 24 07:05:26 PST 2023,Fri Jan 27 07:05:26 PST 2023,,,,32,90% (43/48),90% (43/48),90% (43/48),133_1-5,0,MARCO_38_286379417-3,4,"I used this basic homemade body scrub recipe to make to following awesome scrubs: Warm Vanilla Sugar Body Scrub Use vanilla essential oil -OR- 2 Tbsp. vanilla extract. Lemon Salt Body Scrub Use lemon essential oil and add 1 Tbsp of lemon zest.  Grapefruit Mint Salt Scrub Use grapefruit essential oil and 1 Tbsp of grapefruit zest.  I can’t wait to make several more batches and experiment with some more scents including peppermint, lemon-eucalyptus, and sweet orange-lavender.  Tips and Ideas for A Great Scrub The yummy concoctions you can create are limitless.  Note: Olive oil is not the best carrier oil for some homemade body scrub formulas because it has a strong fragrance.  If you think olive oil will be overpowering in a delicately scented body scrub, choose one of the other carrier oils.  I also love being able to use different sugars or Epsom salts – mainly because I had a huge bag of Epsom salts under the bathroom sink that was not getting used.  (My organic cane sugar is not cheap!)  Choose sugar for fine grain homemade body scrub, and Epsom salts for a larger grain scrub.  The oil will separate in some of these scrubs, so it’s a good idea to attach a small spoon if giving away as a gift.",1.0,I’ve never made a beauty product at home before. Can you tell me how to make one?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":243,""label"":""relevant-text-span"",""startOffset"":112},{""endOffset"":331,""label"":""relevant-text-span"",""startOffset"":272}]}}]",x,,"['Use vanilla essential oil -OR- 2 Tbsp. vanilla extract. Lemon Salt Body Scrub Use lemon essential oil and add 1 Tbsp of lemon zest.', 'Use grapefruit essential oil and 1 Tbsp of grapefruit zest.']"
3VJ4PFXFK7M50ZL1TWGGPE3ZT1HUAV,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3J4Q2Z4UT3ID23FH3UX5MMZRCN2QWF,worker_107,Submitted,Tue Jan 24 06:22:48 PST 2023,Tue Jan 24 06:24:01 PST 2023,Fri Jan 27 06:24:01 PST 2023,,,,73,100% (17/17),100% (17/17),100% (17/17),133_1-7,0,MARCO_21_1040240025-5,4,"Before applying, give it a good shake to evenly disperse the oils, and be sure to let it sink in for a few minutes before getting dressed. Next: Check out this simple body spray that banishes bacne .  Print No ratings yet Essential Oil DIY Deodorant Spray Vodka is the secret ingredient in this natural DIY deodorant spray recipe that's tough on odors but not your skin.  Prep Time 5 mins Total Time 5 mins Course: Bath and Body Cuisine: DIY Keyword: beauty, deodorant, essential oils Yield: 2 ounces Author: Stephanie Gerber Cost: $6 Equipment 2-ounce dark mister bottle Materials 2 tbsp vodka (the higher the proof, the better) 2 tbsp distilled water 2 drops rose absolute essential oil 2 drops jasmine essential oil 2 drops orange essential oil 1 drop lavender essential oil Instructions To make: Combine all of the ingredients in a small, dark-colored bottle.  Shake to combine.  To use: Shake well before each use.  Give each underarm 2–3 spritzes, and let them air dry.  Apply again after exercising or heavy exertion, if desired.  Notes Feel free to use any essential oils you like for this.  While they may not be as fragrant, antibacterial oils—like cinnamon, tea tree, and oregano—will help keep the B.O. at bay.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":535,""label"":""relevant-text-span"",""startOffset"":532}]}}]",x,,['$6 ']
30IRMPJWE3YJWK261TY0EHJBRE7RK3,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3OE22WJIGN30AZQC8UI44YEUR8BUQ6,worker_64,Submitted,Tue Jan 24 08:51:09 PST 2023,Tue Jan 24 08:52:01 PST 2023,Fri Jan 27 08:52:01 PST 2023,,,,52,91% (124/137),91% (124/137),91% (124/137),133_1-7,0,MARCO_21_1040240025-5,4,"Before applying, give it a good shake to evenly disperse the oils, and be sure to let it sink in for a few minutes before getting dressed. Next: Check out this simple body spray that banishes bacne .  Print No ratings yet Essential Oil DIY Deodorant Spray Vodka is the secret ingredient in this natural DIY deodorant spray recipe that's tough on odors but not your skin.  Prep Time 5 mins Total Time 5 mins Course: Bath and Body Cuisine: DIY Keyword: beauty, deodorant, essential oils Yield: 2 ounces Author: Stephanie Gerber Cost: $6 Equipment 2-ounce dark mister bottle Materials 2 tbsp vodka (the higher the proof, the better) 2 tbsp distilled water 2 drops rose absolute essential oil 2 drops jasmine essential oil 2 drops orange essential oil 1 drop lavender essential oil Instructions To make: Combine all of the ingredients in a small, dark-colored bottle.  Shake to combine.  To use: Shake well before each use.  Give each underarm 2–3 spritzes, and let them air dry.  Apply again after exercising or heavy exertion, if desired.  Notes Feel free to use any essential oils you like for this.  While they may not be as fragrant, antibacterial oils—like cinnamon, tea tree, and oregano—will help keep the B.O. at bay.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":534,""label"":""relevant-text-span"",""startOffset"":525}]}}]",x,,[' Cost: $6']
30IRMPJWE3YJWK261TY0EHJBRE7RK3,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,39L1G8WVWV6SU1TC8VWOGOGM6I813H,worker_248,Submitted,Tue Jan 24 05:35:04 PST 2023,Tue Jan 24 05:35:52 PST 2023,Fri Jan 27 05:35:52 PST 2023,,,,48,98% (96/98),98% (96/98),98% (96/98),133_1-7,0,MARCO_21_1040240025-5,4,"Before applying, give it a good shake to evenly disperse the oils, and be sure to let it sink in for a few minutes before getting dressed. Next: Check out this simple body spray that banishes bacne .  Print No ratings yet Essential Oil DIY Deodorant Spray Vodka is the secret ingredient in this natural DIY deodorant spray recipe that's tough on odors but not your skin.  Prep Time 5 mins Total Time 5 mins Course: Bath and Body Cuisine: DIY Keyword: beauty, deodorant, essential oils Yield: 2 ounces Author: Stephanie Gerber Cost: $6 Equipment 2-ounce dark mister bottle Materials 2 tbsp vodka (the higher the proof, the better) 2 tbsp distilled water 2 drops rose absolute essential oil 2 drops jasmine essential oil 2 drops orange essential oil 1 drop lavender essential oil Instructions To make: Combine all of the ingredients in a small, dark-colored bottle.  Shake to combine.  To use: Shake well before each use.  Give each underarm 2–3 spritzes, and let them air dry.  Apply again after exercising or heavy exertion, if desired.  Notes Feel free to use any essential oils you like for this.  While they may not be as fragrant, antibacterial oils—like cinnamon, tea tree, and oregano—will help keep the B.O. at bay.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":534,""label"":""relevant-text-span"",""startOffset"":532}]}}]",x,,['$6']
30IRMPJWE3YJWK261TY0EHJBRE7RK3,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3QUO65DNQZ3XPNDWTHQ0FTJUC6RUOU,worker_385,Submitted,Tue Jan 24 04:45:30 PST 2023,Tue Jan 24 04:45:55 PST 2023,Fri Jan 27 04:45:55 PST 2023,,,,25,99% (71/72),98% (63/64),98% (63/64),133_1-7,0,MARCO_21_1040240025-5,4,"Before applying, give it a good shake to evenly disperse the oils, and be sure to let it sink in for a few minutes before getting dressed. Next: Check out this simple body spray that banishes bacne .  Print No ratings yet Essential Oil DIY Deodorant Spray Vodka is the secret ingredient in this natural DIY deodorant spray recipe that's tough on odors but not your skin.  Prep Time 5 mins Total Time 5 mins Course: Bath and Body Cuisine: DIY Keyword: beauty, deodorant, essential oils Yield: 2 ounces Author: Stephanie Gerber Cost: $6 Equipment 2-ounce dark mister bottle Materials 2 tbsp vodka (the higher the proof, the better) 2 tbsp distilled water 2 drops rose absolute essential oil 2 drops jasmine essential oil 2 drops orange essential oil 1 drop lavender essential oil Instructions To make: Combine all of the ingredients in a small, dark-colored bottle.  Shake to combine.  To use: Shake well before each use.  Give each underarm 2–3 spritzes, and let them air dry.  Apply again after exercising or heavy exertion, if desired.  Notes Feel free to use any essential oils you like for this.  While they may not be as fragrant, antibacterial oils—like cinnamon, tea tree, and oregano—will help keep the B.O. at bay.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":534,""label"":""relevant-text-span"",""startOffset"":526}]}}]",x,,['Cost: $6']
3RHLQY6EEXJ4H8UYY0G02BDBFRR4DL,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3WR9XG3T68QRNJRIXPIGR3Z5N4H74I,worker_461,Submitted,Tue Jan 24 07:02:17 PST 2023,Tue Jan 24 07:03:08 PST 2023,Fri Jan 27 07:03:08 PST 2023,,,,51,90% (43/48),90% (43/48),90% (43/48),133_1-7,0,MARCO_21_1040240025-5,4,"Before applying, give it a good shake to evenly disperse the oils, and be sure to let it sink in for a few minutes before getting dressed. Next: Check out this simple body spray that banishes bacne .  Print No ratings yet Essential Oil DIY Deodorant Spray Vodka is the secret ingredient in this natural DIY deodorant spray recipe that's tough on odors but not your skin.  Prep Time 5 mins Total Time 5 mins Course: Bath and Body Cuisine: DIY Keyword: beauty, deodorant, essential oils Yield: 2 ounces Author: Stephanie Gerber Cost: $6 Equipment 2-ounce dark mister bottle Materials 2 tbsp vodka (the higher the proof, the better) 2 tbsp distilled water 2 drops rose absolute essential oil 2 drops jasmine essential oil 2 drops orange essential oil 1 drop lavender essential oil Instructions To make: Combine all of the ingredients in a small, dark-colored bottle.  Shake to combine.  To use: Shake well before each use.  Give each underarm 2–3 spritzes, and let them air dry.  Apply again after exercising or heavy exertion, if desired.  Notes Feel free to use any essential oils you like for this.  While they may not be as fragrant, antibacterial oils—like cinnamon, tea tree, and oregano—will help keep the B.O. at bay.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":534,""label"":""relevant-text-span"",""startOffset"":526}]}}]",x,,['Cost: $6']
3RHLQY6EEXJ4H8UYY0G02BDBFRR4DL,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,37QW5D2ZRL1EPIYCXV6436B6C9Q8SN,worker_137,Submitted,Tue Jan 24 16:32:25 PST 2023,Tue Jan 24 16:32:51 PST 2023,Fri Jan 27 16:32:51 PST 2023,,,,26,100% (29/29),100% (8/8),100% (8/8),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":439,""label"":""relevant-text-span"",""startOffset"":265}]}}]",x,,['Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil)']
3RHLQY6EEXJ4H8UYY0G02BDBFRR4DL,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3P59JYT76QZ4I3926E2T3KUPTYH2TL,worker_341,Submitted,Wed Jan 25 18:49:50 PST 2023,Wed Jan 25 18:50:43 PST 2023,Sat Jan 28 18:50:43 PST 2023,,,,53,0% (0/0),0% (0/0),0% (0/0),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":439,""label"":""relevant-text-span"",""startOffset"":265}]}}]",x,,['Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil)']
3RHLQY6EEXJ4H8UYY0G02BDBFRR4DL,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3MD9PLUKKNTWT17UYPPVHWY4OEUNZQ,worker_411,Submitted,Tue Jan 24 07:59:50 PST 2023,Tue Jan 24 08:00:42 PST 2023,Fri Jan 27 08:00:42 PST 2023,,,,52,98% (608/621),87% (88/101),87% (88/101),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":110,""label"":""relevant-text-span"",""startOffset"":87}]}}]",x,,['Total Time: 10 minutes ']
3RHLQY6EEXJ4H8UYY0G02BDBFRR4DL,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Thu Jan 26 00:16:29 PST 2023,1,BatchId:4996518;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 00:16:29 PST 2023,,,30BXRYBRP9C0PAGEK4ABD87QMDQHWL,worker_36,Submitted,Thu Jan 26 04:59:24 PST 2023,Thu Jan 26 05:09:06 PST 2023,Sun Jan 29 05:09:06 PST 2023,,,,582,100% (2/2),100% (1/1),0% (0/0),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":33,""label"":""relevant-text-span"",""startOffset"":25},{""endOffset"":415,""label"":""relevant-text-span"",""startOffset"":265}]}}]",x,,"['Yield: 2', 'Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil ']"
3JU8CV4BSPRHAY76MTM4G305A1TPOT,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Fri Jan 27 05:15:14 PST 2023,1,BatchId:4997423;OriginalHitTemplateId:928390909;,600,259200,Mon Jan 30 05:15:14 PST 2023,,,33L7PJKHCLDF4IBRMVBUDB7SF7XT8L,worker_162,Submitted,Fri Jan 27 05:15:58 PST 2023,Fri Jan 27 05:16:24 PST 2023,Mon Jan 30 05:16:24 PST 2023,,,,26,94% (63/67),85% (23/27),100% (9/9),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":263,""label"":""relevant-text-span"",""startOffset"":174}]}}]",x,,['You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.']
3VQTAXTYO70AJ9QTZAGCKPN5BJ2UBQ,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,38SKSKU7R6CKABFZM8LU49RPN6HLIE,worker_107,Submitted,Tue Jan 24 06:20:23 PST 2023,Tue Jan 24 06:21:29 PST 2023,Fri Jan 27 06:21:29 PST 2023,,,,66,100% (17/17),100% (17/17),100% (17/17),133_1-7,0,MARCO_25_779621650-1,4,"Easy 2-Ingredient Essential Oil Deodorant Recipe - One Essential Community Easy 2-Ingredient Essential Oil Deodorant Recipe February 1, 2018 By Sarah Lewis Home Essential Oil Beauty Recipes Easy 2-Ingredient Essential Oil Deodorant Recipe Share Email It’s hard to find natural deodorants that really work.  And even harder to find effective ones that don’t cost a fortune.  That’s why I’m really excited to share one of my favorite natural deodorant recipes with you!  It stops odor, keeping me smelling fresh & clean all day.  It’s a super easy and cheap DIY made with essential oils and milk of magnesia.  Yep, just 2 ingredients.  But it REALLY DOES WORK.  Why I love this deodorant super cheap — least expensive natural deodorant I’ve ever bought or made.  One bottle of milk of magnesia only costs about $3 and lasts me 3-5 months.  incredibly easy to make — just pour essential oil and milk of magnesia into a bottle and shake.  That’s it!  It takes less than 1 minute to make.  effective — it really works !  It stops odor before it starts.  No more stink.  This keeps me smelling fresh & clean all day long.  natural – I love eliminating harsh chemicals and toxins from my home.  And deodorant is one of the best places to start.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":607,""label"":""relevant-text-span"",""startOffset"":527},{""endOffset"":837,""label"":""relevant-text-span"",""startOffset"":761}]}}]",x,,"[' Its a super easy and cheap DIY made with essential oils and milk of magnesia. ', 'One bottle of milk of magnesia only costs about $3 and lasts me 3-5 months. ']"
3VQTAXTYO70AJ9QTZAGCKPN5BJ2UBQ,3TD7B5RKTLMYZ6VBI7HRHMQBH2TZQ0,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Tue Jan 24 02:41:46 PST 2023,5,BatchId:4994932;OriginalHitTemplateId:928390909;,600,259200,Fri Jan 27 02:41:46 PST 2023,,,3WR9XG3T68QRNJRIXPIGR3Z5N47748,worker_248,Submitted,Tue Jan 24 05:55:23 PST 2023,Tue Jan 24 05:56:30 PST 2023,Fri Jan 27 05:56:30 PST 2023,,,,67,98% (96/98),98% (96/98),98% (96/98),133_1-7,0,MARCO_25_779621650-1,4,"Easy 2-Ingredient Essential Oil Deodorant Recipe - One Essential Community Easy 2-Ingredient Essential Oil Deodorant Recipe February 1, 2018 By Sarah Lewis Home Essential Oil Beauty Recipes Easy 2-Ingredient Essential Oil Deodorant Recipe Share Email It’s hard to find natural deodorants that really work.  And even harder to find effective ones that don’t cost a fortune.  That’s why I’m really excited to share one of my favorite natural deodorant recipes with you!  It stops odor, keeping me smelling fresh & clean all day.  It’s a super easy and cheap DIY made with essential oils and milk of magnesia.  Yep, just 2 ingredients.  But it REALLY DOES WORK.  Why I love this deodorant super cheap — least expensive natural deodorant I’ve ever bought or made.  One bottle of milk of magnesia only costs about $3 and lasts me 3-5 months.  incredibly easy to make — just pour essential oil and milk of magnesia into a bottle and shake.  That’s it!  It takes less than 1 minute to make.  effective — it really works !  It stops odor before it starts.  No more stink.  This keeps me smelling fresh & clean all day long.  natural – I love eliminating harsh chemicals and toxins from my home.  And deodorant is one of the best places to start.",,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":372,""label"":""relevant-text-span"",""startOffset"":307},{""endOffset"":758,""label"":""relevant-text-span"",""startOffset"":699},{""endOffset"":811,""label"":""relevant-text-span"",""startOffset"":761}]}}]",x,,"['And even harder to find effective ones that dont cost a fortune.', ' least expensive natural deodorant Ive ever bought or made', 'One bottle of milk of magnesia only costs about $3']"
