HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.passage_id,Input.relevance_score,Input.passage,Input.query,Input.sentence,Input.sentence_id,Answer.taskAnswers,Approve,Reject,text_spans
3UQ1LLR27EN2H9Y7KIOFYR7GGD7LAH,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:37 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:37 PST 2023,,,3LEIZ60CDOEB4Z30XF6QZV3KK7W9ZX,worker_248,Submitted,Thu Jan 26 15:51:21 PST 2023,Thu Jan 26 15:51:34 PST 2023,Sun Jan 29 15:51:34 PST 2023,,,,13,97% (134/138),97% (134/138),96% (47/49),133_1-3,MARCO_23_34363864-2,4,"If you have never taken the time to consider what your beauty products are made of, I am confident that browsing through the pages at Skin Deep will inspire you to do so. It may also inspire you to begin making your own beauty products at home.  Why should I spend the time making beauty products at home?  1.  Making beauty products at home will provide you with the safest and most personalized products possible.  Only you know exactly what your skin issues are.  Maybe you are dealing with early signs of aging, have dry or sensitive skin.  Natural ingredients are always the better alternative to chemicals.  Making your own beauty products means customized products that meet your personal needs.  2  .  Making beauty products at home is very frugal.  It is estimated that the average American family spends $2,000 annually on hygiene items.  Homemade beauty products require fewer ingredients and tend to last longer than store bought.  3.  Homemade beauty products make great gifts.  Homemade gifts are always more personal and a practical way to live a more sustainable lifestyle!  4.  Homemade beauty products are free of toxins and harmful substances.  According to the EWG, only 11 percent of cosmetic ingredients have been tested for safety by the cosmetic industry.  That is just scary.",Can I make the beauty products at home?,Making your own beauty products means customized products that meet your personal needs.,133_1-3--MARCO_23_34363864-2--8,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":88,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Making your own beauty products means customized products that meet your personal needs.']
3IKDQS3DRIFOKNNZJTNTC65CZCYIC2,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:37 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:37 PST 2023,,,3OVHNO1VEBGN7PGH9VBSLRMABS5ZDY,worker_217,Submitted,Thu Jan 26 14:58:07 PST 2023,Thu Jan 26 15:04:53 PST 2023,Sun Jan 29 15:04:53 PST 2023,,,,406,97% (646/663),96% (372/389),97% (324/334),133_1-3,MARCO_23_34363864-2,4,"If you have never taken the time to consider what your beauty products are made of, I am confident that browsing through the pages at Skin Deep will inspire you to do so. It may also inspire you to begin making your own beauty products at home.  Why should I spend the time making beauty products at home?  1.  Making beauty products at home will provide you with the safest and most personalized products possible.  Only you know exactly what your skin issues are.  Maybe you are dealing with early signs of aging, have dry or sensitive skin.  Natural ingredients are always the better alternative to chemicals.  Making your own beauty products means customized products that meet your personal needs.  2  .  Making beauty products at home is very frugal.  It is estimated that the average American family spends $2,000 annually on hygiene items.  Homemade beauty products require fewer ingredients and tend to last longer than store bought.  3.  Homemade beauty products make great gifts.  Homemade gifts are always more personal and a practical way to live a more sustainable lifestyle!  4.  Homemade beauty products are free of toxins and harmful substances.  According to the EWG, only 11 percent of cosmetic ingredients have been tested for safety by the cosmetic industry.  That is just scary.",Can I make the beauty products at home?,Making your own beauty products means customized products that meet your personal needs.,133_1-3--MARCO_23_34363864-2--8,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":88,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Making your own beauty products means customized products that meet your personal needs.']
3KG2UQJ0NN3KSP89LR1G1JQAPQTNQS,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3RXCAC0YIW4BZDPL2VCNESS3PBLG8R,worker_257,Submitted,Thu Jan 26 16:01:55 PST 2023,Thu Jan 26 16:03:43 PST 2023,Sun Jan 29 16:03:43 PST 2023,,,,108,0% (0/0),0% (0/0),0% (0/0),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Be careful with combinations if you are thinking of using more than one essential oil.,133_1-3--MARCO_38_279071407-5--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":85,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Be careful with combinations if you are thinking of using more than one essential oil']
3URJ6VVYVT2VL5LNO9UGD5PAJ9M4OE,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 28 02:25:04 PST 2023,1,BatchId:4998097;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 31 02:25:04 PST 2023,,,3K2755HG5XIH28PH8JHLIZ6SZW5DF0,worker_217,Submitted,Sat Jan 28 06:53:17 PST 2023,Sat Jan 28 06:56:26 PST 2023,Tue Jan 31 06:56:26 PST 2023,,,,189,98% (882/900),97% (608/626),100% (310/311),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Be careful with combinations if you are thinking of using more than one essential oil.,133_1-3--MARCO_38_279071407-5--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":86,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Be careful with combinations if you are thinking of using more than one essential oil.']
30Y6N4AHZTBBIEWW9CCDA4OL79ZDR9,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 28 02:25:05 PST 2023,1,BatchId:4998097;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 31 02:25:05 PST 2023,,,3OLF68YTNEGJ41M5O9QJSYYMET8AFV,worker_217,Submitted,Sat Jan 28 06:51:59 PST 2023,Sat Jan 28 06:55:04 PST 2023,Tue Jan 31 06:55:04 PST 2023,,,,185,98% (882/900),97% (608/626),100% (310/311),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Be careful with combinations if you are thinking of using more than one essential oil.,133_1-3--MARCO_38_279071407-5--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":86,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Be careful with combinations if you are thinking of using more than one essential oil.']
38DCH97KILHO9ZHO6T9O8C9TG6OQJR,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3O7L7BFSHJ4645575MYQRE15FR6IEF,worker_217,Submitted,Thu Jan 26 15:10:28 PST 2023,Thu Jan 26 15:17:10 PST 2023,Sun Jan 29 15:17:10 PST 2023,,,,402,97% (646/663),96% (372/389),97% (324/334),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Buy pretty glass jars to put the items in.,133_1-3--MARCO_38_279071407-5--9,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":42,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Buy pretty glass jars to put the items in.']
38DCH97KILHO9ZHO6T9O8C9TG6OQJR,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,35GMH2SV3JWG0RGA3HBVBBXRR0DEOE,worker_257,Submitted,Thu Jan 26 16:39:38 PST 2023,Thu Jan 26 16:40:03 PST 2023,Sun Jan 29 16:40:03 PST 2023,,,,25,0% (0/0),0% (0/0),0% (0/0),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Buy pretty glass jars to put the items in.,133_1-3--MARCO_38_279071407-5--9,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":41,""label"":""relevant-text-span"",""startOffset"":11}]}}]",x,,['glass jars to put the items in']
3566S7OX6HY780W5K5UC4LWCH0271E,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 28 02:25:05 PST 2023,1,BatchId:4998097;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 31 02:25:05 PST 2023,,,37WLF8U1WU5TXL2GZ704S6O5Q6ZK6H,worker_217,Submitted,Sat Jan 28 06:52:30 PST 2023,Sat Jan 28 06:55:39 PST 2023,Tue Jan 31 06:55:39 PST 2023,,,,189,98% (882/900),97% (608/626),100% (310/311),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Buy pretty glass jars to put the items in.,133_1-3--MARCO_38_279071407-5--9,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":42,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Buy pretty glass jars to put the items in.']
375VMB7D5NYYPFTDJPI4WCNUKCAID2,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3TVRFO09GPUH064ULULV7JE4C1BXLH,worker_217,Submitted,Thu Jan 26 15:16:42 PST 2023,Thu Jan 26 15:20:58 PST 2023,Sun Jan 29 15:20:58 PST 2023,,,,256,97% (646/663),96% (372/389),97% (324/334),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Check out different combinations of essential oils you can use for your candles.,133_1-3--MARCO_38_279071407-5--7,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":80,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Check out different combinations of essential oils you can use for your candles.']
375VMB7D5NYYPFTDJPI4WCNUKCAID2,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3HMIGG0U4QLBL4ALW1YTLSZ7U7DY89,worker_257,Submitted,Thu Jan 26 16:35:14 PST 2023,Thu Jan 26 16:36:08 PST 2023,Sun Jan 29 16:36:08 PST 2023,,,,54,0% (0/0),0% (0/0),0% (0/0),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Check out different combinations of essential oils you can use for your candles.,133_1-3--MARCO_38_279071407-5--7,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":79,""label"":""relevant-text-span"",""startOffset"":10}]}}]",x,,['different combinations of essential oils you can use for your candles']
38RHULDVA2UXYLT40KNUO0CFRTLWIW,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 28 02:25:05 PST 2023,1,BatchId:4998097;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 31 02:25:05 PST 2023,,,392CY0QWG66OC38EGGMDISPE2B44I5,worker_217,Submitted,Sat Jan 28 06:50:00 PST 2023,Sat Jan 28 06:52:36 PST 2023,Tue Jan 31 06:52:36 PST 2023,,,,156,98% (882/900),97% (608/626),100% (310/311),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,Check out different combinations of essential oils you can use for your candles.,133_1-3--MARCO_38_279071407-5--7,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":80,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Check out different combinations of essential oils you can use for your candles.']
3Z33IC0JD41R8V0W6GCLP5UY1TRV9V,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3RANCT1ZVKWD6TONPCLE99JV6PNUB6,worker_248,Submitted,Thu Jan 26 16:31:06 PST 2023,Thu Jan 26 16:31:47 PST 2023,Sun Jan 29 16:31:47 PST 2023,,,,41,97% (134/138),97% (134/138),96% (47/49),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,"Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.",133_1-3--MARCO_38_279071407-5--16,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":20,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":45,""label"":""relevant-text-span"",""startOffset"":24},{""endOffset"":78,""label"":""relevant-text-span"",""startOffset"":46}]}}]",x,,"['Enhance your shampoo', 'adding essential oils', 'like lemon, mint, lavender, etc.']"
3Z33IC0JD41R8V0W6GCLP5UY1TRV9V,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3180JW2OT9R23XWKC3QNZLASFDWJ5R,worker_217,Submitted,Thu Jan 26 15:11:57 PST 2023,Thu Jan 26 15:18:25 PST 2023,Sun Jan 29 15:18:25 PST 2023,,,,388,97% (646/663),96% (372/389),97% (324/334),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,"Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.",133_1-3--MARCO_38_279071407-5--16,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":78,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.']"
3U18MJKL2Y1GYOYQG90LHE1TLBSCNC,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3ZSANO2JCKMN4X8Z59CADYSS0QTFSS,worker_257,Submitted,Thu Jan 26 16:20:09 PST 2023,Thu Jan 26 16:20:59 PST 2023,Sun Jan 29 16:20:59 PST 2023,,,,50,0% (0/0),0% (0/0),0% (0/0),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,"Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.",133_1-3--MARCO_38_279071407-5--16,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":77,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc']"
3EPG8DX9MO5V2O1OHEQ57X0ET975PT,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 13:47:38 PST 2023,3,BatchId:4997063;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 13:47:38 PST 2023,,,3ZAZR5XV06XD2XA39ZGH1L4SQSSCZA,worker_217,Submitted,Thu Jan 26 14:50:12 PST 2023,Thu Jan 26 14:55:01 PST 2023,Sun Jan 29 14:55:01 PST 2023,,,,289,97% (646/663),96% (372/389),97% (324/334),133_1-3,MARCO_38_279071407-5,4,"Be careful while choosing the wax for your candles. Some waxes release fumes that are harmful to your health.  You can opt for bee wax.  It might be expensive, but the end result is totally worth the trouble.  Be careful with combinations if you are thinking of using more than one essential oil.  You don’t want to give your mother a headache.  It is better to go for one flavor for each.  Check out different combinations of essential oils you can use for your candles.  Homemade Toiletries If you want to make toiletries for your mom, try giving her a set of items.  Buy pretty glass jars to put the items in.  You can then put them in a small wicker basket to present your gifts properly.  Shampoo To make shampoo, you can use vegetable based natural liquid soap.  If you have dry hair, try adding coconut oil, almond oil, or olive oil.  You can also try adding melted cocoa or shea butter.  You can also try dry shampoo recipes that you can easily make at home.  These easy DIY dry shampoo recipes work for all types of hairs.  Enhance your shampoo by adding essential oils like lemon, mint, lavender, etc.  If your mom has a hair shedding problem, add lavender oil.",Can I make the beauty products at home?,"If you have dry hair, try adding coconut oil, almond oil, or olive oil.",133_1-3--MARCO_38_279071407-5--12,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":71,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['If you have dry hair, try adding coconut oil, almond oil, or olive oil.']"
