,QueryPassage,Jaccard,Confidence
334,"('142_3-5', 'MARCO_35_1741934393-2')",0.0,3.6666666666666665
335,"('142_4-1', 'KILT_255919-22')",0.0,3.6666666666666665
336,"('142_4-1', 'KILT_255919-31')",0.5297450424929179,3.6666666666666665
337,"('142_4-1', 'MARCO_17_2450404195-16')",1.0,4.0
338,"('142_4-1', 'MARCO_35_37197736-1')",0.08333333333333333,2.6666666666666665
339,"('142_4-1', 'MARCO_36_1016683109-4')",0.0,3.0
340,"('142_5-1', 'MARCO_13_287632-1')",0.18181818181818182,3.6666666666666665
341,"('142_5-1', 'MARCO_13_287632-10')",0.031578947368421054,4.0
342,"('142_5-1', 'MARCO_16_2206432408-4')",0.49165120593692024,3.6666666666666665
343,"('142_5-1', 'MARCO_24_1495118760-16')",0.15932203389830507,3.6666666666666665
344,"('142_5-1', 'MARCO_39_751118425-3')",0.07319391634980989,4.0
345,"('142_5-3', 'MARCO_03_245044933-11')",0.4123134328358209,4.0
346,"('142_5-3', 'MARCO_34_1465705952-3')",0.03305785123966942,3.6666666666666665
347,"('142_5-3', 'MARCO_36_127441514-3')",0.0203125,3.6666666666666665
348,"('142_5-3', 'MARCO_52_1472442561-8')",0.22954822954822954,3.3333333333333335
349,"('142_5-3', 'MARCO_55_1048177948-6')",0.012077294685990338,4.333333333333333
350,"('142_5-5', 'MARCO_03_1720869569-1')",0.04865556978233035,3.6666666666666665
351,"('142_5-5', 'MARCO_27_1256720887-9')",1.0,4.333333333333333
352,"('142_5-5', 'MARCO_43_40663531-1')",0.06829268292682927,3.6666666666666665
353,"('142_5-5', 'MARCO_58_1512159116-3')",0.3130630630630631,3.3333333333333335
354,"('142_5-5', 'MARCO_58_1513948343-6')",0.33611111111111114,3.3333333333333335
355,"('142_5-7', 'MARCO_01_710131116-1')",0.49015748031496065,4.0
356,"('142_5-7', 'MARCO_16_2206283069-2')",0.0,3.3333333333333335
357,"('142_5-7', 'MARCO_33_868347963-6')",0.119533527696793,3.3333333333333335
358,"('142_5-7', 'MARCO_50_594653562-1')",0.31197771587743733,3.3333333333333335
359,"('142_5-7', 'MARCO_50_594653562-2')",0.46424870466321244,4.0
360,"('142_5-9', 'MARCO_08_632127924-2')",0.0,3.0
361,"('142_5-9', 'MARCO_08_632127924-3')",0.0,3.3333333333333335
362,"('142_5-9', 'MARCO_16_2206283069-2')",1.0,4.333333333333333
363,"('142_5-9', 'MARCO_33_868347963-2')",0.0,3.0
364,"('142_5-9', 'MARCO_50_594653562-1')",0.0,3.6666666666666665
365,"('142_6-1', 'MARCO_01_1762382176-5')",0.8210862619808307,3.6666666666666665
366,"('142_6-1', 'MARCO_04_134855814-4')",0.2857142857142857,4.0
367,"('142_6-1', 'MARCO_17_4854530543-8')",0.3554054054054054,3.6666666666666665
368,"('142_6-1', 'MARCO_49_111048499-7')",0.30413625304136255,3.6666666666666665
369,"('142_6-1', 'MARCO_59_804754337-2')",0.6116071428571429,4.333333333333333
370,"('142_6-3', 'MARCO_17_4854530543-8')",0.35636856368563685,4.0
371,"('142_6-3', 'MARCO_24_38851330-4')",0.6857887874837028,3.6666666666666665
372,"('142_6-3', 'MARCO_37_1012103623-13')",0.4825174825174825,4.0
373,"('142_6-3', 'MARCO_59_804787465-3')",0.2852852852852853,3.6666666666666665
374,"('142_6-3', 'MARCO_59_804918167-9')",0.2510204081632653,3.6666666666666665
375,"('142_7-1', 'MARCO_03_721593473-3')",0.0,3.3333333333333335
376,"('142_7-1', 'MARCO_20_1678445709-8')",1.0,4.0
377,"('142_7-1', 'MARCO_34_1420629899-3')",0.0,3.6666666666666665
378,"('142_7-1', 'MARCO_55_1670422172-9')",1.0,4.0
379,"('142_7-1', 'MARCO_58_1485284770-3')",0.0,4.333333333333333
380,"('142_8-1', 'MARCO_00_1687935662-4')",0.35180722891566263,3.6666666666666665
381,"('142_8-1', 'MARCO_00_1687935662-9')",0.24324324324324326,4.0
382,"('142_8-1', 'MARCO_06_485937723-5')",0.5570652173913043,4.0
383,"('142_8-1', 'MARCO_30_1173322380-3')",0.31825037707390647,3.6666666666666665
384,"('142_8-1', 'MARCO_45_5625361-6')",0.5806451612903226,3.6666666666666665
385,"('142_9-1', 'KILT_12255257-1')",0.36585365853658536,3.3333333333333335
386,"('142_9-1', 'KILT_16594665-10')",0.9873417721518988,3.3333333333333335
387,"('142_9-1', 'MARCO_18_106335865-1')",0.0,3.3333333333333335
388,"('142_9-1', 'MARCO_25_297692704-10')",0.5970873786407767,3.3333333333333335
389,"('142_9-1', 'MARCO_52_1472442561-9')",0.30886075949367087,4.0
390,"('139_1-1', 'MARCO_25_1288410480-7')",0.6666666666666666,2.6666666666666665
391,"('139_1-1', 'MARCO_30_92494994-5')",0.6524767801857585,3.3333333333333335
392,"('139_1-1', 'MARCO_47_570532492-14')",0.0,3.0
393,"('139_1-1', 'MARCO_51_1643622796-6')",0.41932367149758454,3.3333333333333335
394,"('139_1-1', 'MARCO_55_1284214563-1')",0.0,4.0
395,"('139_1-3', 'KILT_1944095-2')",1.0,4.666666666666667
396,"('139_1-3', 'KILT_35509755-3')",0.0,3.6666666666666665
397,"('139_1-3', 'MARCO_49_1710547978-11')",1.0,4.333333333333333
398,"('139_1-3', 'MARCO_49_1710547978-5')",1.0,4.666666666666667
399,"('139_1-3', 'MARCO_49_1710547978-6')",0.0,4.0
400,"('139_1-5', 'KILT_932074-7')",0.0,4.0
401,"('139_1-5', 'MARCO_19_685468020-5')",0.2762312633832976,3.0
402,"('139_1-5', 'MARCO_49_1710547978-10')",0.22764227642276422,3.0
403,"('139_1-5', 'MARCO_49_1710547978-19')",1.0,4.666666666666667
404,"('139_1-5', 'MARCO_55_212350695-1')",0.0,4.0
405,"('139_1-7', 'MARCO_17_4643455068-7')",1.0,4.0
406,"('139_1-7', 'MARCO_46_1298228224-7')",0.3562992125984252,4.333333333333333
407,"('139_1-7', 'MARCO_49_1710547978-19')",1.0,4.666666666666667
408,"('139_1-7', 'MARCO_49_1710547978-20')",1.0,4.666666666666667
409,"('139_1-7', 'MARCO_49_1710547978-9')",0.0,4.0
410,"('139_2-11', 'MARCO_24_1139297902-13')",0.0,3.0
411,"('139_2-11', 'MARCO_30_1004506520-1')",0.0,3.6666666666666665
412,"('139_2-11', 'MARCO_31_1319602620-1')",0.0,3.3333333333333335
413,"('139_2-11', 'MARCO_45_6552223-1')",0.2517985611510791,2.0
414,"('139_2-11', 'MARCO_52_871693549-2')",0.0,2.3333333333333335
415,"('139_2-13', 'KILT_23760308-2')",0.39710144927536234,3.6666666666666665
416,"('139_2-13', 'MARCO_11_715997539-1')",1.0,4.333333333333333
417,"('139_2-13', 'MARCO_21_1038592258-1')",0.6595041322314049,3.0
418,"('139_2-13', 'MARCO_40_1167313533-4')",0.2897196261682243,3.3333333333333335
419,"('139_2-13', 'MARCO_44_208581284-2')",0.12653061224489795,4.0
420,"('139_2-15', 'MARCO_07_674063770-1')",0.2574626865671642,3.3333333333333335
421,"('139_2-15', 'MARCO_07_674063770-3')",0.0,3.6666666666666665
422,"('139_2-15', 'MARCO_10_286700844-7')",1.0,4.333333333333333
423,"('139_2-15', 'MARCO_36_1008296269-18')",0.5210084033613446,3.6666666666666665
424,"('139_2-15', 'MARCO_58_1501182002-7')",1.0,4.666666666666667
425,"('139_2-17', 'KILT_3392728-7')",0.3102409638554217,3.3333333333333335
426,"('139_2-17', 'MARCO_04_653428876-1')",0.14698162729658792,3.6666666666666665
427,"('139_2-17', 'MARCO_20_1690578323-1')",0.0,3.6666666666666665
428,"('139_2-17', 'MARCO_46_1281483456-1')",0.0,3.3333333333333335
429,"('139_2-17', 'MARCO_49_1460908036-3')",0.688785046728972,3.3333333333333335
430,"('139_2-3', 'MARCO_24_1139297902-1')",0.2933168316831683,3.0
431,"('139_2-3', 'MARCO_30_1004506520-6')",0.177319587628866,3.3333333333333335
432,"('139_2-3', 'MARCO_34_1752513106-1')",0.0,3.0
433,"('139_2-3', 'MARCO_36_1013938718-2')",0.0,4.333333333333333
434,"('139_2-3', 'MARCO_57_1367474897-1')",0.1573170731707317,3.0
435,"('139_2-7', 'MARCO_29_1213003697-15')",0.3114754098360656,4.0
436,"('139_2-7', 'MARCO_29_1213003697-2')",1.0,4.666666666666667
437,"('139_2-7', 'MARCO_45_1436807476-4')",0.0,4.0
438,"('139_2-7', 'MARCO_58_1494943388-1')",0.12135922330097088,3.3333333333333335
439,"('139_2-7', 'MARCO_58_1501182002-2')",0.07222222222222222,3.6666666666666665
440,"('139_2-9', 'MARCO_18_3560969961-17')",0.5586816720257235,3.3333333333333335
441,"('139_2-9', 'MARCO_18_3560969961-2')",0.26292725679228746,4.0
442,"('139_2-9', 'MARCO_19_2049478817-2')",0.5362318840579711,3.6666666666666665
443,"('139_2-9', 'MARCO_53_847900852-4')",0.3474714518760196,3.6666666666666665
444,"('139_2-9', 'MARCO_55_1281693293-3')",0.1625531914893617,3.6666666666666665
445,"('133_1-1', 'MARCO_20_570989692-3')",0.2513464991023339,3.6666666666666665
446,"('133_1-1', 'MARCO_23_1600238475-4')",0.26848249027237353,4.0
447,"('133_1-1', 'MARCO_36_1287798402-9')",0.37735849056603776,3.6666666666666665
448,"('133_1-1', 'MARCO_47_1025193660-5')",0.8058252427184466,3.3333333333333335
449,"('133_1-1', 'MARCO_51_1542142755-2')",0.5135135135135135,3.3333333333333335
450,"('133_1-3', 'MARCO_13_684840871-2')",0.0954653937947494,2.6666666666666665
451,"('133_1-3', 'MARCO_13_684840871-5')",0.0,3.3333333333333335
452,"('133_1-3', 'MARCO_23_34363864-2')",0.3678977272727273,3.3333333333333335
453,"('133_1-3', 'MARCO_38_279071407-5')",0.39221556886227543,3.3333333333333335
454,"('133_1-3', 'MARCO_38_279071407-6')",0.24482758620689654,3.3333333333333335
455,"('133_1-5', 'MARCO_00_586920406-2')",0.2549800796812749,3.6666666666666665
456,"('133_1-5', 'MARCO_04_687670625-1')",0.45643153526970953,4.0
457,"('133_1-5', 'MARCO_10_1121897022-2')",0.0,4.0
458,"('133_1-5', 'MARCO_24_1842027267-3')",0.3147751605995717,3.6666666666666665
459,"('133_1-5', 'MARCO_38_286379417-3')",0.3466476462196862,3.3333333333333335
460,"('133_1-7', 'MARCO_21_1040240025-5')",1.0,4.666666666666667
461,"('133_1-7', 'MARCO_22_274143610-4')",0.0,4.333333333333333
462,"('133_1-7', 'MARCO_25_779621650-1')",0.1366906474820144,4.0
463,"('133_1-7', 'MARCO_31_819352125-3')",0.0,4.0
464,"('133_1-7', 'MARCO_51_772241605-5')",0.0,3.3333333333333335
465,"('133_2-1', 'MARCO_00_588384791-4')",0.5970588235294118,3.3333333333333335
466,"('133_2-1', 'MARCO_20_1380187541-16')",0.8198653198653199,4.0
467,"('133_2-1', 'MARCO_36_1748542596-7')",0.24217118997912318,4.0
468,"('133_2-1', 'MARCO_45_803675808-4')",0.47737556561085975,4.0
469,"('133_2-1', 'MARCO_49_1824185962-5')",0.1692047377326565,3.6666666666666665
470,"('133_2-3', 'MARCO_21_1042469229-2')",0.0,3.3333333333333335
471,"('133_2-3', 'MARCO_28_81767398-3')",0.8514548238897397,3.6666666666666665
472,"('133_2-3', 'MARCO_40_1521313919-3')",0.9985358711566618,3.6666666666666665
473,"('133_2-3', 'MARCO_49_103140138-2')",0.7983651226158038,3.6666666666666665
474,"('133_2-3', 'MARCO_53_601113959-9')",0.8399122807017544,3.6666666666666665
475,"('133_3-2', 'MARCO_13_320946250-4')",0.713472485768501,3.6666666666666665
476,"('133_3-2', 'MARCO_25_262671939-5')",0.8578732106339468,3.3333333333333335
477,"('133_3-2', 'MARCO_33_500264550-1')",0.9974874371859297,3.6666666666666665
478,"('133_3-2', 'MARCO_40_1521300842-5')",0.7776298268974701,3.3333333333333335
479,"('133_3-2', 'MARCO_54_179087980-2')",0.975635593220339,3.3333333333333335
480,"('133_3-4', 'MARCO_04_1073895551-1')",0.17889908256880735,3.0
481,"('133_3-4', 'MARCO_13_939994859-2')",0.12867132867132866,2.6666666666666665
482,"('133_3-4', 'MARCO_26_1452799507-1')",0.11730769230769231,4.0
483,"('133_3-4', 'MARCO_33_500264550-1')",0.0,3.0
484,"('133_3-4', 'MARCO_57_1523847243-1')",0.12989921612541994,3.0
485,"('133_3-6', 'MARCO_10_1112057649-12')",0.14652014652014653,4.0
486,"('133_3-6', 'MARCO_10_1112057649-6')",0.4690265486725664,4.333333333333333
487,"('133_3-6', 'MARCO_21_822357894-6')",0.0,3.0
488,"('133_3-6', 'MARCO_42_845877443-3')",0.10191082802547771,3.6666666666666665
489,"('133_3-6', 'MARCO_54_1782395814-4')",0.34739454094292804,4.0
490,"('133_3-8', 'MARCO_12_1183093643-3')",0.22990654205607478,3.6666666666666665
491,"('133_3-8', 'MARCO_13_320946250-4')",0.5670103092783505,3.3333333333333335
492,"('133_3-8', 'MARCO_23_1171291460-7')",0.4888211382113821,3.3333333333333335
493,"('133_3-8', 'MARCO_49_221159351-3')",0.979498861047836,3.6666666666666665
494,"('133_3-8', 'MARCO_54_2015301119-3')",0.08285163776493257,3.0
495,"('145_1-1', 'KILT_53733056-3')",0.40507859733978235,4.333333333333333
496,"('145_1-1', 'MARCO_25_595279481-5')",0.0,3.0
497,"('145_1-1', 'MARCO_48_1220807804-3')",0.0,3.6666666666666665
498,"('145_1-1', 'MARCO_58_1506018316-2')",0.3333333333333333,3.6666666666666665
499,"('145_1-1', 'WAPO_bdfc1425bdd4e2c3f1c5f2abe28583a1-1')",0.42,4.0
500,"('145_1-3', 'MARCO_14_1269887941-9')",0.3034188034188034,4.333333333333333
501,"('145_1-3', 'MARCO_24_419073719-3')",0.11910377358490566,4.333333333333333
502,"('145_1-3', 'MARCO_25_961507016-8')",0.673728813559322,4.333333333333333
503,"('145_1-3', 'MARCO_27_1301405256-2')",0.9944341372912802,4.333333333333333
504,"('145_1-3', 'MARCO_39_971787257-3')",0.0,4.0
505,"('145_1-5', 'MARCO_07_885852465-2')",0.6737089201877934,4.333333333333333
506,"('145_1-5', 'MARCO_22_1063811612-4')",0.5382262996941896,4.0
507,"('145_1-5', 'MARCO_24_419073719-3')",0.05041031652989449,4.666666666666667
508,"('145_1-5', 'MARCO_27_1301405256-2')",0.5720221606648199,4.333333333333333
509,"('145_1-5', 'MARCO_55_1321875730-11')",0.1875,4.0
510,"('145_1-7', 'MARCO_13_1702160838-3')",0.9894736842105263,4.333333333333333
511,"('145_1-7', 'MARCO_14_1633033248-2')",0.2916666666666667,4.666666666666667
512,"('145_1-7', 'MARCO_17_475482737-30')",0.326226012793177,4.0
513,"('145_1-7', 'MARCO_20_1109717538-1')",1.0,3.3333333333333335
514,"('145_1-7', 'MARCO_28_1826458276-5')",0.27230046948356806,4.333333333333333
515,"('145_2-1', 'MARCO_01_1915884856-3')",0.3056379821958457,4.333333333333333
516,"('145_2-1', 'MARCO_15_134332926-3')",0.49301825993555315,4.0
517,"('145_2-1', 'MARCO_18_968897146-19')",0.0,4.333333333333333
518,"('145_2-1', 'MARCO_50_1073882884-63')",0.0,4.0
519,"('145_2-1', 'MARCO_50_2217316864-2')",0.5441176470588235,3.6666666666666665
520,"('145_2-3', 'MARCO_13_493381323-1')",0.1945010183299389,4.333333333333333
521,"('145_2-3', 'MARCO_13_493381323-2')",0.0,4.0
522,"('145_2-3', 'MARCO_13_493381323-3')",0.3390052356020942,3.3333333333333335
523,"('145_2-3', 'MARCO_13_493381323-4')",0.0,4.0
524,"('145_2-3', 'MARCO_31_237810310-1')",0.8409506398537477,4.666666666666667
525,"('145_2-5', 'MARCO_16_3929298904-8')",0.23159303882195448,4.666666666666667
526,"('145_2-5', 'MARCO_56_482734773-11')",0.231651376146789,4.666666666666667
527,"('145_2-5', 'WAPO_01dc24dcada1488013fffd3a27464e3d-2')",0.6506024096385542,4.333333333333333
528,"('145_2-5', 'WAPO_4a60aaeacedee23a3bebbd71b613e997-1')",0.5986733001658375,3.6666666666666665
529,"('145_2-5', 'WAPO_f8a7a16549e1c48b20a2119433936de3-1')",0.4514991181657848,3.6666666666666665
530,"('135_1-1', 'MARCO_09_18590689-2')",0.0,4.0
531,"('135_1-1', 'MARCO_09_18590689-3')",0.0,3.6666666666666665
532,"('135_1-1', 'MARCO_38_819994569-3')",0.0,4.666666666666667
533,"('135_1-1', 'MARCO_49_1722664346-1')",0.4332425068119891,3.3333333333333335
534,"('135_1-1', 'MARCO_51_964601708-4')",0.0,4.333333333333333
535,"('135_1-3', 'MARCO_20_33582034-3')",0.9493670886075949,4.0
536,"('135_1-3', 'MARCO_21_237255551-5')",0.21517241379310345,4.0
537,"('135_1-3', 'MARCO_27_1029288577-5')",0.0972972972972973,4.0
538,"('135_1-3', 'MARCO_51_714986228-9')",0.03508771929824561,3.3333333333333335
539,"('135_1-3', 'MARCO_51_964115388-2')",0.030434782608695653,4.0
540,"('135_1-5', 'MARCO_01_1191301361-3')",0.26842105263157895,4.0
541,"('135_1-5', 'MARCO_07_1048041834-13')",0.12949640287769784,4.666666666666667
542,"('135_1-5', 'MARCO_20_33582034-11')",0.0,3.6666666666666665
543,"('135_1-5', 'MARCO_20_33582034-12')",0.36926605504587157,4.666666666666667
544,"('135_1-5', 'MARCO_51_958834692-18')",0.05194805194805195,3.3333333333333335
545,"('135_1-7', 'MARCO_20_31001808-8')",0.0,4.666666666666667
546,"('135_1-7', 'MARCO_21_357990073-3')",0.1477139507620164,4.0
547,"('135_1-7', 'MARCO_27_1029671860-5')",0.9976744186046511,4.0
548,"('135_1-7', 'MARCO_47_1120776321-2')",0.0,3.3333333333333335
549,"('135_1-7', 'WAPO_a2ab9f08-65ef-11e5-9ef3-fde182507eac-3')",0.0,3.0
550,"('135_2-1', 'MARCO_02_1831526726-2')",0.0,4.333333333333333
551,"('135_2-1', 'MARCO_06_403700197-3')",0.36511375947995667,4.333333333333333
552,"('135_2-1', 'MARCO_09_1881497793-1')",0.15775401069518716,4.666666666666667
553,"('135_2-1', 'MARCO_50_112609734-4')",0.4875,4.0
554,"('135_2-1', 'MARCO_58_1128140330-4')",0.3333333333333333,4.0
555,"('135_2-11', 'MARCO_39_1324452102-3')",0.24351585014409222,3.6666666666666665
556,"('135_2-11', 'MARCO_44_1804815788-8')",0.0,4.333333333333333
557,"('135_2-11', 'MARCO_45_1345109635-3')",0.3029989658738366,3.6666666666666665
558,"('135_2-11', 'MARCO_51_970775019-10')",0.36973180076628354,3.3333333333333335
559,"('135_2-11', 'MARCO_51_970775019-3')",0.0,3.3333333333333335
560,"('135_2-3', 'MARCO_00_741017181-6')",0.7981927710843374,3.6666666666666665
561,"('135_2-3', 'MARCO_02_1831526726-3')",0.0,2.6666666666666665
562,"('135_2-3', 'MARCO_04_512143468-8')",0.0,4.666666666666667
563,"('135_2-3', 'MARCO_50_112609734-5')",0.16756756756756758,4.0
564,"('135_2-3', 'MARCO_54_1568445573-1')",0.0,4.666666666666667
565,"('135_2-5', 'MARCO_37_840595800-2')",0.39820359281437123,4.333333333333333
566,"('135_2-5', 'MARCO_42_707092932-3')",0.1018363939899833,3.3333333333333335
567,"('135_2-5', 'MARCO_42_707092932-6')",0.2831541218637993,4.666666666666667
568,"('135_2-5', 'MARCO_42_712301408-1')",0.3639896373056995,4.0
569,"('135_2-5', 'MARCO_51_971491333-1')",0.2183406113537118,3.6666666666666665
570,"('135_2-7', 'MARCO_21_870601055-2')",0.20055710306406685,4.666666666666667
571,"('135_2-7', 'MARCO_27_1026202691-4')",0.0,3.6666666666666665
572,"('135_2-7', 'MARCO_44_1804815788-8')",0.0,4.333333333333333
573,"('135_2-7', 'MARCO_51_958585730-29')",0.32456935630099726,4.333333333333333
574,"('135_2-7', 'MARCO_56_1566067863-10')",0.41698352344740175,4.0
575,"('135_2-9', 'MARCO_04_956999677-2')",0.22639068564036222,4.333333333333333
576,"('135_2-9', 'MARCO_27_332249691-1')",1.0,4.333333333333333
577,"('135_2-9', 'MARCO_34_1297094954-4')",0.12476722532588454,4.0
578,"('135_2-9', 'MARCO_39_1324452102-3')",0.32708333333333334,4.0
579,"('135_2-9', 'WAPO_S5VLU7WTCEI6RA6WFEP45LJKWE-4')",0.5055079559363526,4.0
580,"('135_3-1', 'MARCO_22_1781541863-7')",0.0,4.666666666666667
581,"('135_3-1', 'MARCO_29_36302577-6')",0.0,3.3333333333333335
582,"('135_3-1', 'MARCO_35_389752087-6')",0.0,4.333333333333333
583,"('135_3-1', 'MARCO_42_805507948-5')",0.0,4.666666666666667
584,"('135_3-1', 'MARCO_52_368117471-1')",0.0,4.333333333333333
585,"('135_3-3', 'MARCO_00_1484041712-2')",0.0,4.666666666666667
586,"('135_3-3', 'MARCO_01_2142533230-1')",0.08673469387755102,4.0
587,"('135_3-3', 'MARCO_35_389752087-5')",0.02771362586605081,3.6666666666666665
588,"('135_3-3', 'MARCO_36_1743809482-2')",0.03773584905660377,3.3333333333333335
589,"('135_3-3', 'MARCO_42_873287627-2')",0.23809523809523808,3.6666666666666665
590,"('135_3-5', 'MARCO_04_1478532489-2')",1.0,3.6666666666666665
591,"('135_3-5', 'MARCO_32_384122029-7')",0.11121951219512195,3.6666666666666665
592,"('135_3-5', 'MARCO_44_2037179805-8')",0.0,4.333333333333333
593,"('135_3-5', 'MARCO_50_2720016549-2')",0.24102564102564103,3.3333333333333335
594,"('135_3-5', 'MARCO_57_1043154546-4')",1.0,4.333333333333333
595,"('135_4-1', 'MARCO_34_1311087552-4')",0.2553191489361702,4.666666666666667
596,"('135_4-1', 'MARCO_34_1311087552-5')",0.4796875,3.3333333333333335
597,"('135_4-1', 'MARCO_34_1311087552-8')",0.08412322274881516,4.333333333333333
598,"('135_4-1', 'MARCO_49_1723553838-2')",0.0,3.6666666666666665
599,"('135_4-1', 'MARCO_52_366060656-4')",0.0,3.3333333333333335
600,"('146_1-1', 'MARCO_12_1743852582-1')",0.0,2.6666666666666665
601,"('146_1-1', 'MARCO_16_2701667584-15')",0.09517923362175525,3.6666666666666665
602,"('146_1-1', 'MARCO_18_438706474-27')",0.3560606060606061,3.6666666666666665
603,"('146_1-1', 'MARCO_37_1557974488-2')",0.0,3.3333333333333335
604,"('146_1-1', 'MARCO_49_195021032-1')",0.14605067064083457,3.6666666666666665
605,"('146_1-3', 'MARCO_18_438706474-27')",0.0,3.0
606,"('146_1-3', 'MARCO_31_919842847-10')",0.24338624338624337,3.0
607,"('146_1-3', 'MARCO_31_919842847-2')",0.31981981981981983,3.6666666666666665
608,"('146_1-3', 'MARCO_31_919842847-9')",0.5993377483443708,4.0
609,"('146_1-3', 'MARCO_51_711745598-1')",0.0,3.3333333333333335
610,"('146_1-5', 'MARCO_12_1743660916-2')",0.2085889570552147,4.333333333333333
611,"('146_1-5', 'MARCO_31_919842847-20')",0.9512195121951219,4.0
612,"('146_1-5', 'MARCO_49_248309346-3')",0.75,4.0
613,"('146_1-5', 'MARCO_51_711980889-3')",0.5504358655043586,3.0
614,"('146_1-5', 'MARCO_51_73088994-1')",0.09785202863961814,3.6666666666666665
615,"('146_1-7', 'MARCO_06_1920958237-6')",0.3805774278215223,3.3333333333333335
616,"('146_1-7', 'MARCO_22_486622856-13')",0.1650485436893204,3.0
617,"('146_1-7', 'MARCO_29_663198419-4')",0.3629441624365482,3.3333333333333335
618,"('146_1-7', 'MARCO_30_741929720-2')",0.24829157175398633,3.0
619,"('146_1-7', 'MARCO_31_116000666-29')",0.4424581005586592,3.0
620,"('146_1-9', 'MARCO_11_665334055-9')",0.0,3.0
621,"('146_1-9', 'MARCO_25_1222114287-5')",0.4642857142857143,2.6666666666666665
622,"('146_1-9', 'MARCO_30_40841124-4')",0.0,3.3333333333333335
623,"('146_1-9', 'MARCO_41_2011649214-5')",0.0,3.0
624,"('146_1-9', 'MARCO_41_311845737-7')",0.0,3.3333333333333335
625,"('147_1-1', 'MARCO_36_932776067-16')",0.22807017543859648,4.0
626,"('147_1-1', 'MARCO_39_1131606148-6')",0.21341463414634146,4.0
627,"('147_1-1', 'MARCO_41_107614308-20')",0.3017241379310345,4.0
628,"('147_1-1', 'MARCO_44_35079726-13')",0.0,3.6666666666666665
629,"('147_1-1', 'WAPO_0b32ff50eda75c355144253e9e4e6f0c-3')",0.1836734693877551,4.0
630,"('147_1-11', 'KILT_42163310-46')",0.17094017094017094,3.3333333333333335
631,"('147_1-11', 'MARCO_16_3241163921-9')",0.0,3.0
632,"('147_1-11', 'MARCO_27_1502497931-2')",0.3300653594771242,3.3333333333333335
633,"('147_1-11', 'MARCO_38_40200777-8')",0.23662737987307345,3.3333333333333335
634,"('147_1-11', 'MARCO_50_1280687382-13')",0.09807355516637478,3.6666666666666665
635,"('147_1-13', 'MARCO_09_1305693785-2')",0.8385185185185186,3.0
636,"('147_1-13', 'MARCO_11_840593986-2')",0.13717693836978131,3.0
637,"('147_1-13', 'WAPO_2ddd270fe19cac58768e1c4e71fb6ab4-2')",0.5902527075812274,4.0
638,"('147_1-13', 'WAPO_5b7df3c2a723c112c2ef01c43d016387-2')",0.0,2.6666666666666665
639,"('147_1-13', 'WAPO_5b7df3c2a723c112c2ef01c43d016387-4')",0.44571428571428573,3.3333333333333335
640,"('147_1-15', 'MARCO_19_1286364023-8')",0.0,3.0
641,"('147_1-15', 'MARCO_24_436508401-1')",0.0,3.0
642,"('147_1-15', 'MARCO_43_353595745-9')",0.0,3.3333333333333335
643,"('147_1-15', 'WAPO_49520e943a578fcd2bf2b5f2b0de785f-3')",1.0,3.0
644,"('147_1-15', 'WAPO_JEB4XTRJDFCGTKY2KREHWRXZ3M-2')",0.0,3.3333333333333335
645,"('147_1-7', 'MARCO_27_1456317022-6')",0.2073490813648294,3.3333333333333335
646,"('147_1-7', 'MARCO_30_557724695-1')",0.3087071240105541,3.3333333333333335
647,"('147_1-7', 'MARCO_41_106379141-8')",0.0,3.0
648,"('147_1-7', 'MARCO_41_107614308-20')",0.3629764065335753,3.6666666666666665
649,"('147_1-7', 'WAPO_3e0d5feb27111af76955cecb319b004f-1')",0.0,3.0
650,"('147_2-1', 'MARCO_11_840593986-2')",0.1338506304558681,3.6666666666666665
651,"('147_2-1', 'MARCO_27_1457199454-14')",0.45709281961471104,3.3333333333333335
652,"('147_2-1', 'MARCO_43_353595745-4')",0.055865921787709494,3.6666666666666665
653,"('147_2-1', 'WAPO_2ddd270fe19cac58768e1c4e71fb6ab4-2')",0.5397111913357401,3.0
654,"('147_2-1', 'WAPO_5b7df3c2a723c112c2ef01c43d016387-4')",0.15246636771300448,3.3333333333333335
655,"('147_2-3', 'KILT_58418911-1')",0.0,3.6666666666666665
656,"('147_2-3', 'MARCO_35_1479408617-1')",1.0,3.3333333333333335
657,"('147_2-3', 'WAPO_47CNNN3VWFARDAMNHXYN2ROW4E-1')",0.0,4.0
658,"('147_2-3', 'WAPO_49520e943a578fcd2bf2b5f2b0de785f-3')",0.19949174078780177,3.0
659,"('147_2-3', 'WAPO_JEB4XTRJDFCGTKY2KREHWRXZ3M-2')",0.0,3.0
660,"('147_2-5', 'KILT_58418911-1')",0.0,2.6666666666666665
661,"('147_2-5', 'MARCO_13_620495137-9')",0.0,3.3333333333333335
662,"('147_2-5', 'MARCO_43_353595745-1')",1.0,3.0
663,"('147_2-5', 'MARCO_43_353595745-9')",0.0,3.3333333333333335
664,"('147_2-5', 'WAPO_47CNNN3VWFARDAMNHXYN2ROW4E-1')",0.31316725978647686,3.6666666666666665
665,"('148_1-1', 'MARCO_19_1519183645-2')",0.2544689800210305,3.6666666666666665
666,"('148_1-1', 'MARCO_19_1519183645-3')",0.2374839537869063,4.0
667,"('148_1-1', 'MARCO_23_676609731-12')",0.18642350557244175,3.6666666666666665
668,"('148_1-1', 'MARCO_45_612765129-2')",0.26854219948849106,3.6666666666666665
